Category1,Category2,Category3,Chain,Update date,Name,address,Y,X,NEMS Code,Note,NBID,NB_name
food,restaurant,nightlife,0,20180706,BASSLINE STATION PUB & EATERY,2557 BASELINE ROAD,45.34171677,-75.78699493,,,54,Iris - Queensway Terrance South
food,restaurant,nightlife,1,20180706,BATON ROUGE STEAKHOUSE & BAR,360 ALBERT STREET,45.41814804,-75.70413971,,,24,Centretown
food,restaurant,nightlife,1,20180706,BATON ROUGE STEAKHOUSE & BAR,790 EARL GREY DRIVE,45.3106308,-75.90927887,,,928,Kanata Lakes - Arcardia
food,restaurant,regular,1,20180713,BATON ROUGE STEAKHOUSE & BAR,"270 W Hunt Club Rd, Ottawa, ON K2E 0B7",45.3395091,-75.7118605,,,51,Hunt Club South Industrial
food,restaurant,regular,0,20180726,Bay Rock Cafe,"2446 Bank Street, Ottawa, ON K1V",45.3527295,-75.6469545,,,38,Emerald Woods - Sawmill Creek
food,convenience store,regular,0,20180706,BAYSCORNER,245 Bay St,45.41548157,-75.70410156,,,24,Centretown
store,pharmacy,regular,0,20180706,Bayshore Pharmacy Limited,3029 Carling Ave,45.35504532,-75.80599213,,,901,Bayshore - Belltown
food,restaurant,regular,0,20180710,Bazille,"50 Rideau St, Ottawa, ON K1N 9J7",45.4251195,-75.6917194,,,949,Sandy Hill
food,restaurant,nightlife,0,20180710,Beach House Bistro Bar,"2926 Riverside Drive, Ottawa, ON K1V",45.3679398,-75.6896572,,,90,Riverside Park
food,fast food,coffee shop,0,20180726,Beachconers Microcreamery,"273 Britannia Road, Ottawa, ON K2B 6W7",45.3656178,-75.7960952,,,906,Britannia Village
food,specialty,deli meat cheese,0,20180706,BEARBROOK GAME MEATS INC,5396 Dunning Rd,45.37302017,-75.32846832,,,955,Vars
store,pharmacy,regular,0,20180706,Beausejour Clinic Pharmacy Ltd,1220 Place D'Orleans Dr,45.47675323,-75.52043915,,,915,Convent Glen - Orléans Woods
store,other,sweet and treats,1,20180703,BeaverTails Ottawa Inc,69 George St,45.42738724,-75.69167328,,,908,Byward Market
store,other,sweet and treats,1,20180703,BeaverTails Ottawa Inc,8555 CAMPEAU DR,45.29763031,-75.93917847,,,928,Kanata Lakes - Arcardia
food,restaurant,nightlife,0,20180710,BeaverTails Pastry,"69 George Street, Ottawa, ON K1N 1K1",45.427388,-75.6916704,,,908,Byward Market
food,restaurant,nightlife,0,201806,Beckta Dining & Wine,"150 Elgin St, Ottawa, ON K2P 1L4",45.4203434,-75.6933067,,,24,Centretown
food,restaurant,regular,0,20180706,BEECHWOOD GASTROPUB,18 BEECHWOOD AVENUE,45.43884659,-75.67710876,,,953,Vanier North
food,specialty,farmer's market,0,20180706,Beechwood Market,,45.44099426,-75.67294312,,,953,Vanier North
food,restaurant,nightlife,0,201806,Beerocracy,"340 Somerset St W, Ottawa, ON K2P 0J9",45.4155481,-75.6953319,,,24,Centretown
food,restaurant,regular,0,20180706,BEIJING LEGEND,1800 BANK STREET,45.37195206,-75.66446686,,,903,Billings Bridge - Alta Vista
store,pharmacy,regular,0,20180706,Bell Pharmacy,737 Gladstone Ave,45.40711975,-75.70566559,,,957,West Centretown
food,restaurant,regular,0,20180706,BELLA VISTA RESTAURANT,2645 ALTA VISTA DRIVE,45.37264633,-75.66222382,,,932,Ledbury - Heron Gate - Ridgemont
food,restaurant,regular,0,20180706,BELLA'S BISTRO ITALIAN,1445 WELLINGTON STREET  WEST,45.39756775,-75.74156952,,,55,Island Park - Wellington Village
food,convenience store,regular,0,20180706,BELL'S CORNER MINI MART,2072 Robertson Rd,45.32242966,-75.83122253,,,6,Bells Corners East
food,restaurant,regular,0,20180706,BEN-BEN RESTAURANT,697 SOMERSET STREET WEST,45.41111374,-75.70708466,,,957,West Centretown
food,fast food,regular,1,20180628,BENECI PIZZERIA,1105 COBDEN ROAD,45.35296631,-75.77809143,443,,54,Iris - Queensway Terrance South
food,fast food,regular,1,20180628,BENECI PIZZERIA,4 LORRY GREENBERG DRIVE,45.36906815,-75.62095642,443,,50,Hunt Club Park
food,restaurant,regular,0,20180706,BENNY'S BISTRO,119 MURRAY STREET,45.43024063,-75.69269562,,,908,Byward Market
food,fast food,regular,1,20180628,BENTO SUSHI,1200 ST LAURENT BOULEVARD,45.42272568,-75.63829803,431,,940,Overbrook - McArthur
food,fast food,regular,1,20180628,BENTO SUSHI,1980 OGILVIE ROAD,45.43225098,-75.60967255,431,,912,Carson Grove - Carson Meadows
food,fast food,regular,1,20180628,BENTO SUSHI,"50 Rideau St, Ottawa, ON K1N 9J7",45.4251195,-75.6917194,431,,949,Sandy Hill
food,restaurant,nightlife,0,20180726,Bert’s,"1000 Palladium Dr, Kanata, ON K2V 1A4",45.2967455,-75.9270232,,,951,Stittsville
food,restaurant,regular,0,20180706,BEST PIZZA RESTAURANT,295 MCARTHUR ROAD,45.43187332,-75.65600586,,,954,Vanier South
food,grocery,small,0,20180706,Best Price Oriential Market,484 Hazeldean Rd,45.29573822,-75.89033508,,,924,Glen Cairn - Kanata South Business Park
food,restaurant,regular,0,20180706,BIAGIO'S ITALIAN KITCHEN,1394 RICHMOND ROAD,45.36461258,-75.78833008,,,906,Britannia Village
food,restaurant,regular,0,20180706,BIEN PHO VIETNAMESE RESTAURANT,5929 JEANNE D'ARC BOULEVARD,45.46460724,-75.54181671,,,77,Orléans Industrial
food,restaurant,regular,0,20180706,BIG EASY'S SEAFOOD & STEAK H,228 PRESTON STREET,45.40519333,-75.71247101,,,957,West Centretown
food,restaurant,nightlife,0,201806,Big Mort's Little Pub,"2011 Robertson Rd, Nepean, ON K2H 7P4",45.324836,-75.827418,,,6,Bells Corners East
food,restaurant,nightlife,0,20180713,Big Rig Kitchen & Brewery,"1980 Ogilvie Rd #115, Gloucester, ON K1J 9L3",45.4325275,-75.6098258,,,912,Carson Grove - Carson Meadows
food,restaurant,nightlife,0,201806,Big Rig Kitchen & Brewery,"2750 Iris St, Ottawa, ON K2C 3C9",45.3475215,-75.7871237,,,54,Iris - Queensway Terrance South
food,fast food,regular,0,20180706,BIG SMOKE BURGER,50 RIDEAU STREET,45.42489243,-75.69013977,353,,949,Sandy Hill
food,restaurant,regular,0,20180706,BIGG'S DELI BAR,1099 ST. LAURENT BOULEVARD,45.42603683,-75.63773346,,,940,Overbrook - McArthur
food,restaurant,nightlife,0,20180710,Bite Burger House,"108 Murray Street, Ottawa, ON K1N 5M7",45.4297799,-75.6928305,,,908,Byward Market
food,fast food,regular,0,20180726,Bite This,"181 Richmond Road, Ottawa, ON K1Z 6W3",45.3951374,-75.7475299,,,958,Westboro
food,restaurant,regular,0,20180706,BLACK DOG BISTRO,5540 MANOTICK MAIN STREET,45.22526932,-75.68460846,,,64,Manotick
food,fast food,coffee shop,0,20180726,Black Squirrel Books & Espresso Bar,"1073 Bank Street, Ottawa, ON K1S 3X3",45.3946641,-75.6834952,,,83,Old Ottawa South
food,restaurant,regular,0,20180710,Black Thorn Café,"15 Clarence Street, Ottawa, ON K1N 5P4",45.4283732,-75.695106,,,908,Byward Market
food,fast food,coffee shop,0,20180726,Black Walnut Bakery,"979 Cameron Street, Ottawa, ON K4C 1A1",45.5179599,-75.4106861,,,916,Cumberland
food,specialty,bakery,0,20180726,Black Walnut Bakery,"979 Cameron Street, Ottawa, ON K4C 1A1",45.5179599,-75.4106861,,,916,Cumberland
food,restaurant,nightlife,0,201806,BLACKBURN ARMS PUB,"2586 Innes Rd, Gloucester, ON K1B 4Z6",45.4309415,-75.5654484,,,904,Blackburn Hamlet
store,pharmacy,regular,0,20180706,Blackburn Pharmacy,2559 Innes Rd,45.43068314,-75.56771851,,,904,Blackburn Hamlet
store,pharmacy,regular,0,20180706,Blossom Park Pharmacy,2928 Bank St,45.34764099,-75.62593842,,,52,Hunt Club Upper -Blossom Park - Timbermill
food,specialty,bakery,0,20180706,Blossoming cakes,24 Catterick Crescent,45.35641098,-75.91981506,,,907,Brookside - Briarbrook - Morgan's Grant
food,restaurant,nightlife,0,201806,Blue Cactus Bar and Grill,"2 Byward Market Square, Ottawa, ON K1N 7A1, Canada",45.428695,-75.693774,,,908,Byward Market
food,restaurant,regular,0,20180710,Blue Nile,"707 Gladstone Avenue, Ottawa, ON K1R 6X2",45.4077677,-75.7043431,,,957,West Centretown
food,restaurant,regular,0,20180706,BLUE NILE ETHIOPIAN RESTAURANT,575 GLADSTONE AVENUE,45.40939713,-75.7008667,,,24,Centretown
food,convenience store,regular,0,20180706,BLUE NILE STORE,168 King Edward Av,45.43382263,-75.69039917,,,908,Byward Market
food,fast food,coffee shop,0,20180706,BLUEBIRD COFFEE,261 DALHOUSIE STREET,45.43058014,-75.69238281,,,908,Byward Market
food,restaurant,regular,0,20180710,blumenstudio,"465 Parkdale Avenue, Ottawa, ON K1Y 1H5",45.3988122,-75.7277585,,,47,Hintonburg - Mechanicsville
food,fast food,regular,0,20180706,BOBBIE'S PIZZA AND SUBS,1443 OGILVIE ROAD,45.43190765,-75.61829376,212,,912,Carson Grove - Carson Meadows
food,restaurant,regular,0,20180706,BOBBY'S TABLE,255 MONTREAL ROAD,45.43645859,-75.66105652,,,953,Vanier North
food,specialty,bakery,0,20180706,BOKO BAKERY,280 Elgin St,45.41732025,-75.69009399,,,24,Centretown
food,restaurant,regular,0,20180706,BOMBAY GARDEN INDIAN CUISINE,2401-4 BANK STREET,45.35491562,-75.64909363,,,97,South Keys - Greenboro West
food,fast food,regular,1,20180628,BOOSTER JUICE,105-2323 RIVERSIDE DRIVE,45.38578415,-75.6776886,430,,903,Billings Bridge - Alta Vista
food,fast food,regular,1,20180628,BOOSTER JUICE,10A-300 EARL GREY DRIVE,45.31147766,-75.9157486,430,,928,Kanata Lakes - Arcardia
food,fast food,regular,1,20180628,BOOSTER JUICE,"1125 Colonel By Drive, 4th floor University Centre, Ottawa, ON K1S 5B6",45.3874818,-75.6959881,430,,17,Carleton University
food,fast food,regular,1,20180628,BOOSTER JUICE,1263-110 PLACE D'ORLEANS DRIVE,45.47902298,-75.51498413,430,,915,Convent Glen - Orléans Woods
food,fast food,regular,1,20180628,BOOSTER JUICE,"1385 Woodroffe Ave, Building E, Ottawa, ON K2G 1V8",45.3502599,-75.7558773,430,,31,Cityview - Crestview - Meadowlands
food,fast food,regular,1,20180628,BOOSTER JUICE,"1460 Merivale Rd Unit 7, Ottawa, ON K2E 5P2",45.3619299,-75.7353516,430,,950,Skyline - Fisher Heights
food,fast food,regular,1,20180628,BOOSTER JUICE,16-1675 TENTH LINE ROAD,45.46906281,-75.49196625,430,,920,Fallingbrook
food,fast food,regular,1,20180628,BOOSTER JUICE,"160 Elgin St, Ottawa, ON K1A 0W9",45.423532,-75.6963868,430,,24,Centretown
food,fast food,regular,1,20180628,BOOSTER JUICE,"1600 Heron Rd, Ottawa, ON K1V 2P5",45.377631,-75.652193,430,,932,Ledbury - Heron Gate - Ridgemont
food,fast food,regular,1,20180628,BOOSTER JUICE,"1675 Tenth Line Rd, Orléans, ON K1E 3P6",45.4693405,-75.4914216,430,,920,Fallingbrook
food,fast food,regular,1,20180628,BOOSTER JUICE,2-836 MARCH ROAD,45.35746765,-75.93360138,430,,907,Brookside - Briarbrook - Morgan's Grant
food,fast food,regular,1,20180628,BOOSTER JUICE,"2014 Ogilvie Rd, Ottawa, ON K1J 7N9",45.4369307,-75.6037275,430,,3,Beacon Hill South - Cardinal Heights
food,fast food,regular,1,20180628,BOOSTER JUICE,202-45 O'CONNOR STREET,45.42178726,-75.69728851,430,,24,Centretown
food,fast food,regular,1,20180628,BOOSTER JUICE,22A-344 SLATER STREET,45.41769028,-75.70288086,430,,24,Centretown
food,fast food,regular,1,20180628,BOOSTER JUICE,"324 W Hunt Club Rd Unit E2.4, Ottawa, ON K2E 0B7",45.3384616,-75.7145885,430,,51,Hunt Club South Industrial
food,fast food,regular,1,20180628,BOOSTER JUICE,4A-50 MARKETPLACE AVENUE,45.26975632,-75.74346924,430,,914,Chapman Mills
food,fast food,regular,1,20180628,BOOSTER JUICE,50 RIDEAU STREET,45.42436981,-75.69041443,430,,949,Sandy Hill
food,fast food,regular,1,20180628,BOOSTER JUICE,54-2121 CARLING AVENUE,45.37272263,-75.77062225,430,,931,Laurentian
food,fast food,regular,1,20180628,BOOSTER JUICE,7-1460 MERIVALE ROAD,45.36253738,-75.73561859,430,,950,Skyline - Fisher Heights
food,fast food,regular,1,20180628,BOOSTER JUICE,1-5547 HAZELDEAN ROAD,45.28806686,-75.9050827,430,,951,Stittsville
food,fast food,regular,1,20180628,BOOSTER JUICE,Z016-1200 ST LAURENT BOULEVARD,45.42266846,-75.63793182,430,,940,Overbrook - McArthur
food,restaurant,nightlife,1,201806,Boston Pizza,"1055 St. Laurent Blvd, Ottawa, ON, K1K 3B1, Canada",45.427054,-75.6383701,,,940,Overbrook - McArthur
food,restaurant,nightlife,1,201806,Boston Pizza,"135 Roland Michener Dr, Kanata, ON K2T 1G7",45.3083876,-75.9122669,,,928,Kanata Lakes - Arcardia
food,restaurant,nightlife,1,201806,Boston Pizza,"1640 Carling Avenue, Ottawa, ON K2A 1C5, Canada",45.379795,-75.748246,,,910,Carlingwood West - Glabar Park - McKellar Heights
food,restaurant,nightlife,1,201806,Boston Pizza,"1681 Greenbank Rd, Nepean, ON K2J 4Y6",45.2721802,-75.7458871,,,937,Old Barrhaven East
food,restaurant,nightlife,1,201806,Boston Pizza,"2980 Conroy Road, Ottawa, ON K1G 6C1, Canada",45.383395,-75.630265,,,97,South Keys - Greenboro West
food,restaurant,nightlife,1,201806,Boston Pizza,"3884 Innes Road, Orleans, ON, K1W 1K9, Canada",45.4530415,-75.5102409,,,75,Chapel Hill South
food,restaurant,nightlife,1,201806,Boston Pizza,"521 West Hunt Club Road, Nepean, ON K2G 5W5, Canada",45.334305,-75.725447,,,99,Tanglewood
food,restaurant,nightlife,1,201806,Boston Pizza,"640 Bank St, Ottawa ON K1S 3Z8, Canada",45.4063331,-75.6905148,,,923,Glebe - Dows Lake
food,specialty,bakery,0,20180706,BOULANGERIE ORLEANS BAKERY,2122 St Joseph Blvd,45.46604919,-75.53485107,,,913,Chapel Hill North
food,fast food,regular,0,20180706,BOURBON STREET GRILL,1200 ST LAURENT BOULEVARD,45.42255402,-75.63837433,105,,940,Overbrook - McArthur
food,restaurant,nightlife,0,201806,Bowman's Bar & Grill,"1170 Carling Ave, Ottawa, ON K1Z 7K6",45.3878926,-75.7292948,,,18,Carlington
food,restaurant,regular,0,20180706,BRAMASOLE DINER,428 BANK STREET,45.41242981,-75.69393158,,,24,Centretown
food,restaurant,regular,0,20180710,Brampton Authentic Indian Food,"178 Meadowlands Drive W, Ottawa, ON K2G 2S6",45.3422601,-75.7555122,,,31,Cityview - Crestview - Meadowlands
food,specialty,bakery,0,20180706,Bread & Roses Bakery,323 St Laurent Blvd,45.45012283,-75.65159607,,,935,Manor Park
food,specialty,bakery,0,20180706,Bread & Sons,195 Bank st.,45.41767883,-75.69812775,,,24,Centretown
food,specialty,bakery,0,20180706,Bread By Us,1065 Wellington St W,45.40364456,-75.72498322,,,47,Hintonburg - Mechanicsville
food,restaurant,regular,0,20180706,BREAKFAST AT NAVAN,1211 COLONIAL ROAD,45.42092514,-75.42629242,,,936,Navan - Sarsfield
store,other,sweet and treats,0,20180706,Brett's Old Kanata Ice Cream,1 Beaverbrook Rd,45.32880402,-75.89928436,,,902,Beaverbrook
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,1024 WELLINGTON STREET,45.40457153,-75.72370911,217,,47,Hintonburg - Mechanicsville
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,109 BANK STREET,45.4198761,-75.70011139,217,,24,Centretown
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,1172 BANK STREET,45.39225769,-75.68209076,217,,83,Old Ottawa South
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,1277 WELLINGTON STREET,45.39927292,-75.73448181,217,,55,Island Park - Wellington Village
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,130 ANDERSON STREET,45.40732956,-75.71317291,217,,957,West Centretown
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,131 BEECHWOOD AVENUE,45.44203568,-75.67205048,217,,933,Lindenlea - New Edinburgh
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,151 O'CONNOR STREET,45.41983414,-75.69736481,217,,24,Centretown
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,"160 Elgin St, Ottawa, ON K1A 0W9",45.423532,-75.6963868,217,,24,Centretown
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,"2140 Carling Ave, Ottawa, ON K2A 1H1",45.3707482,-75.7683461,217,,910,Carlingwood West - Glabar Park - McKellar Heights
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,224 DALHOUSIE STREET,45.43136215,-75.69345093,217,,908,Byward Market
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,"2745 Iris St, Ottawa, ON K2C 3V5",45.3482985,-75.7881625,217,,54,Iris - Queensway Terrance South
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,282 ELGIN STREET,45.41704941,-75.68979645,217,,24,Centretown
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,"317 McRae Ave, Ottawa, ON K1Z 8P4",45.3960489,-75.7498115,217,,958,Westboro
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,344 SLATER STREET,45.41773224,-75.70269012,217,,24,Centretown
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,366 BANK STREET,45.41393661,-75.69525909,217,,24,Centretown
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,440 RICHMOND ROAD,45.38998032,-75.75774384,217,,931,Laurentian
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,"50 Rideau St, Ottawa, ON K1N 9J7",45.4251195,-75.6917194,217,,949,Sandy Hill
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,750 BANK STREET,45.40355301,-75.68878174,217,,923,Glebe - Dows Lake
food,fast food,coffee shop,1,20180628,BRIDGEHEAD COFFEEHOUSE,96 SPARKS STREET,45.42271805,-75.69747925,217,,24,Centretown
store,pharmacy,regular,0,20180706,Bridlewood Drug Mart,64 Stonehaven Dr,45.29177856,-75.85730743,,,13,Bridlewood - Emerald Meadows
food,restaurant,nightlife,0,201806,Brigid's Well,"310 St Patrick St, Ottawa, ON K1N 5K5",45.4312872,-75.6905437,,,908,Byward Market
food,fast food,coffee shop,0,20180726,Britannia Coffeehouse,"273 Britannia Road, Ottawa, ON K2B 6W7",45.3656178,-75.7960952,,,906,Britannia Village
food,convenience store,regular,0,20180706,BRITTANY VARIETY STORE,230 Brittany Dr,45.44567871,-75.64875793,,,935,Manor Park
food,restaurant,nightlife,0,201806,Brixton's British Pub,"210 Sparks St, Ottawa, ON K1P 5C1",45.421239,-75.700936,,,24,Centretown
food,restaurant,nightlife,1,201806,Broadway Bar & Grill,"1486 Innes Road, Ottawa, ON K1B 3V5, Canada",45.415038,-75.605619,,,917,East Industrial
food,restaurant,nightlife,1,201806,Broadway Bar & Grill,"1615 Orleans Blvd., Ottawa, ON",45.4596014,-75.5241362,,,939,Orléans Village - Chateauneuf
food,restaurant,nightlife,1,201806,Broadway Bar & Grill,"1896 Prince of Wales Drive, Ottawa, ON K2C 3J7, Canada",45.354327,-75.704022,,,16,Carleton Heights - Rideauview
food,restaurant,nightlife,1,201806,Broadway Bar & Grill,"1967 Portobello Blvd, Cumberland, ON",45.4665318,-75.4659613,,,942,Portobello South
food,restaurant,nightlife,1,201806,Broadway Bar & Grill,"3777 Strandherd Drive, Ottawa, ON",45.2681524,-75.7466046,,,952,Stonebridge - Half Moon Bay - Heart's Desire
food,restaurant,nightlife,1,201806,Broadway Bar & Grill,"665 Earl Armstrong Road, Ottawa, ON K1V 2G2, Canada",45.269324,-75.696581,,,946,Riverside South - Leitrim
food,fast food,regular,0,20180710,Bronson Pizza,"368 Bronson Ave, Ottawa, ON K1R 6J3",45.4097536,-75.7048839,,,957,West Centretown
food,restaurant,regular,0,20180706,BROOKFIELD RESTAURANT,704 BROOKFIELD ROAD,45.37290573,-75.68948364,,,90,Riverside Park
food,fast food,coffee shop,0,20180706,BROOKSTREET CAFE,525 LEGGET DRIVE,45.34821701,-75.91805267,243,,907,Brookside - Briarbrook - Morgan's Grant
food,restaurant,regular,0,20180706,BROTHER WU RESTAURANT,1060 ST LAURENT BOULEVARD,45.42683411,-75.63937378,,,940,Overbrook - McArthur
food,restaurant,nightlife,0,201806,Brothers Beer Bistro,"366 Dalhousie St, Ottawa, ON K1N 5W2",45.4276233,-75.6902976,,,908,Byward Market
food,specialty,bakery,0,20180706,BROWN LOAF BAKERY,268 Elgin St,45.41761398,-75.69036102,,,24,Centretown
store,pharmacy,regular,0,20180706,Bruyere Pharmacy,75 Bruyere St,45.4321785,-75.69599915,,,908,Byward Market
food,restaurant,regular,0,20180706,BUBBLICITY TEA SHOP,730 SOMERSET STREET WEST,45.41038132,-75.70790863,,,957,West Centretown
food,convenience store,regular,1,20180703,BUCK OR TWO Plus,50 Marketplace Ave,45.26977158,-75.7436676,,,914,Chapman Mills
food,convenience store,regular,1,20180703,Buck or Two Plus,50 Rideau Street,45.42565918,-75.69210815,,,949,Sandy Hill
food,other,snack,1,20180703,BULK BARN,1465 Merivale Rd,45.36018372,-75.73338318,,,950,Skyline - Fisher Heights
food,other,snack,1,20180703,BULK BARN,197 Trainyards Drive,45.41156769,-75.63816071,,,917,East Industrial
food,other,snack,1,20180703,BULK BARN,1980 Ogilvie Road,45.43217468,-75.60945892,,,912,Carson Grove - Carson Meadows
food,other,snack,1,20180703,BULK BARN,2020 Lanthier Road,45.45806503,-75.49354553,,,942,Portobello South
food,other,snack,1,20180703,BULK BARN,"2148 Carling Avenue, OTTAWA, Ontario",45.3694167,-75.7687714,,,910,Carlingwood West - Glabar Park - McKellar Heights
food,other,snack,1,20180703,BULK BARN,2210 Bank St,45.35893631,-75.65747833,,,97,South Keys - Greenboro West
food,other,snack,1,20180703,BULK BARN,2269 Riverside Dr,45.3866272,-75.67585754,,,903,Billings Bridge - Alta Vista
food,other,snack,1,20180703,BULK BARN,3161 Greenbank Road,45.26977158,-75.74536133,,,914,Chapman Mills
food,other,snack,1,20180703,BULK BARN,457 Hazeldean Road,45.29995346,-75.88574982,,,929,Katimavik - Hazeldean
food,other,snack,1,20180703,BULK BARN,4750 Bank Street,45.31873322,-75.59539795,,,921,Findlay Creek
